event,date,location,r_fighter,b_fighter,status,r_kd,b_kd,r_str,b_str,r_td,b_td,r_sub,b_sub,weight_class,method,method_detailed,round,time,r_career_fights,r_career_wins,r_career_losses,r_career_draws,r_career_str,r_career_td,r_career_kd,b_career_fights,b_career_wins,b_career_losses,b_career_draws,b_career_str,b_career_td,b_career_kd,r_career_win_rate,b_career_win_rate
UFC 228: Woodley vs. Till,2018-09-08,"Dallas, Texas, USA",Jarred Brooks,Robert Sanchez,win,0.0,0.0,24.0,16.0,2.0,1.0,1.0,0.0,Flyweight,S-DEC,,3.0,5:00,3,1,2,0,88,14,0,2,1,1,0,4,4,0,0.3333333333333333,0.5
UFC 228: Woodley vs. Till,2018-09-08,"Dallas, Texas, USA",Jim Miller,Alex White,win,0.0,0.0,15.0,5.0,1.0,0.0,1.0,0.0,Lightweight,SUB,Rear Naked Choke,1.0,1:29,28,17,11,0,843,34,3,7,3,4,0,322,5,4,0.6071428571428571,0.42857142857142855
UFC 228: Woodley vs. Till,2018-09-08,"Dallas, Texas, USA",Irene Aldana,Lucie Pudilova,win,0.0,0.0,119.0,105.0,0.0,0.0,0.0,0.0,Women's Bantamweight,S-DEC,,3.0,5:00,3,1,2,0,262,2,0,3,2,1,0,227,0,2,0.3333333333333333,0.6666666666666666
UFC 228: Woodley vs. Till,2018-09-08,"Dallas, Texas, USA",Aljamain Sterling,Cody Stamann,win,0.0,0.0,33.0,12.0,2.0,3.0,2.0,0.0,Bantamweight,SUB,Suloev Stretch,2.0,3:42,10,7,3,0,493,19,0,3,3,0,0,255,12,0,0.7,1.0
UFC Fight Night: Hunt vs. Oleinik,2018-09-15,"Moscow, Moscow, Russia",Aleksei Oleinik,Mark Hunt,win,0.0,0.0,3.0,6.0,1.0,0.0,1.0,0.0,Heavyweight,SUB,Rear Naked Choke,1.0,4:26,7,5,2,0,135,8,2,15,8,6,1,441,7,9,0.7142857142857143,0.5333333333333333
UFC Fight Night: Hunt vs. Oleinik,2018-09-15,"Moscow, Moscow, Russia",Jan Blachowicz,Nikita Krylov,win,0.0,0.0,10.0,4.0,1.0,1.0,1.0,1.0,Light Heavyweight,SUB,Arm Triangle,2.0,2:41,9,5,4,0,436,12,3,9,6,3,0,267,1,3,0.5555555555555556,0.6666666666666666
UFC Fight Night: Hunt vs. Oleinik,2018-09-15,"Moscow, Moscow, Russia",Shamil Abdurakhimov,Andrei Arlovski,win,0.0,0.0,32.0,18.0,2.0,2.0,0.0,0.0,Heavyweight,U-DEC,,3.0,5:00,5,3,2,0,139,5,1,26,16,10,0,687,7,10,0.6,0.6153846153846154
UFC Fight Night: Hunt vs. Oleinik,2018-09-15,"Moscow, Moscow, Russia",Aleksei Kunchenko,Thiago Alves,win,0.0,0.0,44.0,56.0,1.0,0.0,0.0,0.0,Welterweight,U-DEC,,3.0,5:00,0,0,0,0,0,0,0,23,14,9,0,896,13,13,0.0,0.6086956521739131
UFC Fight Night: Hunt vs. Oleinik,2018-09-15,"Moscow, Moscow, Russia",Khalid Murtazaliev,CB Dollaway,win,0.0,0.0,48.0,4.0,5.0,2.0,0.0,3.0,Middleweight,KO/TKO,Punches,2.0,5:00,0,0,0,0,0,0,0,19,11,8,0,432,37,3,0.0,0.5789473684210527
UFC Fight Night: Hunt vs. Oleinik,2018-09-15,"Moscow, Moscow, Russia",Petr Yan,Jin Soo Son,win,0.0,0.0,100.0,58.0,0.0,1.0,0.0,0.0,Bantamweight,U-DEC,,3.0,5:00,1,1,0,0,25,0,2,0,0,0,0,0,0,0,1.0,0.0
UFC Fight Night: Hunt vs. Oleinik,2018-09-15,"Moscow, Moscow, Russia",Mairbek Taisumov,Desmond Green,win,0.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,Lightweight,U-DEC,,3.0,5:00,7,6,1,0,155,7,4,4,2,2,0,214,5,0,0.8571428571428571,0.5
UFC Fight Night: Hunt vs. Oleinik,2018-09-15,"Moscow, Moscow, Russia",Magomed Ankalaev,Marcin Prachnio,win,1.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,Light Heavyweight,KO/TKO,Kick,1.0,3:09,1,0,1,0,59,0,0,1,0,1,0,15,0,0,0.0,0.0
UFC Fight Night: Hunt vs. Oleinik,2018-09-15,"Moscow, Moscow, Russia",Jordan Johnson,Adam Yandiev,win,0.0,0.0,35.0,1.0,3.0,0.0,2.0,0.0,Middleweight,SUB,Arm Triangle,2.0,0:42,3,3,0,0,140,8,0,0,0,0,0,0,0,0,1.0,0.0
UFC Fight Night: Hunt vs. Oleinik,2018-09-15,"Moscow, Moscow, Russia",Ramazan Emeev,Stefan Sekulic,win,1.0,0.0,36.0,22.0,2.0,1.0,1.0,0.0,Welterweight,U-DEC,,3.0,5:00,2,2,0,0,77,4,0,0,0,0,0,0,0,0,1.0,0.0
UFC Fight Night: Hunt vs. Oleinik,2018-09-15,"Moscow, Moscow, Russia",Merab Dvalishvili,Terrion Ware,win,0.0,0.0,62.0,8.0,5.0,0.0,0.0,0.0,Bantamweight,U-DEC,,3.0,5:00,2,0,2,0,108,17,1,3,0,3,0,233,2,0,0.0,0.0
UFC Fight Night: Hunt vs. Oleinik,2018-09-15,"Moscow, Moscow, Russia",Rustam Khabilov,Kajan Johnson,win,0.0,0.0,17.0,44.0,3.0,0.0,0.0,0.0,Lightweight,S-DEC,,3.0,5:00,10,8,2,0,267,35,1,6,4,2,0,172,9,2,0.8,0.6666666666666666
UFC Fight Night: Marreta vs. Anders,2018-09-22,"Sao Paulo, Sao Paulo, Brazil",Francisco Trinaldo,Evan Dunham,win,1.0,0.0,28.0,25.0,0.0,1.0,0.0,0.0,Lightweight,KO/TKO,Knee,2.0,4:10,17,12,5,0,645,16,3,19,11,7,1,1200,27,2,0.7058823529411765,0.5789473684210527
UFC Fight Night: Marreta vs. Anders,2018-09-22,"Sao Paulo, Sao Paulo, Brazil",Thiago Santos,Eryk Anders,win,0.0,0.0,100.0,32.0,1.0,6.0,0.0,1.0,Light Heavyweight,KO/TKO,,3.0,5:00,15,10,5,0,405,5,9,4,3,1,0,176,6,3,0.6666666666666666,0.75
UFC Fight Night: Marreta vs. Anders,2018-09-22,"Sao Paulo, Sao Paulo, Brazil",Alex Oliveira,Carlo Pedersoli Jr.,win,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,Welterweight,KO/TKO,Punch,1.0,0:39,11,8,3,0,327,25,4,1,1,0,0,67,3,0,0.7272727272727273,1.0
UFC Fight Night: Marreta vs. Anders,2018-09-22,"Sao Paulo, Sao Paulo, Brazil",Rogerio Nogueira,Sam Alvey,win,1.0,0.0,26.0,34.0,0.0,0.0,0.0,0.0,Light Heavyweight,KO/TKO,Punch,2.0,1:00,10,5,5,0,263,1,3,15,10,5,0,453,1,7,0.5,0.6666666666666666
UFC Fight Night: Marreta vs. Anders,2018-09-22,"Sao Paulo, Sao Paulo, Brazil",Andre Ewell,Renan Barao,win,1.0,0.0,53.0,44.0,1.0,3.0,0.0,2.0,Bantamweight,S-DEC,,3.0,5:00,0,0,0,0,0,0,0,14,9,5,0,780,19,4,0.0,0.6428571428571429
UFC Fight Night: Marreta vs. Anders,2018-09-22,"Sao Paulo, Sao Paulo, Brazil",Ryan Spann,Luis Henrique,win,0.0,0.0,46.0,30.0,0.0,4.0,1.0,1.0,Light Heavyweight,U-DEC,,3.0,5:00,0,0,0,0,0,0,0,5,2,3,0,102,11,0,0.0,0.4
UFC Fight Night: Marreta vs. Anders,2018-09-22,"Sao Paulo, Sao Paulo, Brazil",Charles Oliveira,Christos Giagos,win,0.0,0.0,28.0,18.0,2.0,0.0,1.0,0.0,Lightweight,SUB,Rear Naked Choke,2.0,3:22,19,11,8,0,386,25,1,3,1,2,0,50,1,0,0.5789473684210527,0.3333333333333333
UFC Fight Night: Marreta vs. Anders,2018-09-22,"Sao Paulo, Sao Paulo, Brazil",Sergio Moraes,Ben Saunders,win,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,Welterweight,SUB,Arm Triangle,2.0,4:42,10,7,2,1,341,8,1,15,9,6,0,415,2,3,0.7,0.6
UFC Fight Night: Marreta vs. Anders,2018-09-22,"Sao Paulo, Sao Paulo, Brazil",Randa Markos,Marina Rodriguez,draw,0.0,0.0,48.0,60.0,2.0,0.0,0.0,0.0,Women's Strawweight,M-DEC,,3.0,5:00,9,4,5,0,359,13,0,0,0,0,0,0,0,0,0.4444444444444444,0.0
UFC Fight Night: Marreta vs. Anders,2018-09-22,"Sao Paulo, Sao Paulo, Brazil",Mayra Bueno Silva,Gillian Robertson,win,0.0,0.0,11.0,11.0,0.0,1.0,1.0,0.0,Women's Flyweight,SUB,Armbar,1.0,4:55,0,0,0,0,0,0,0,2,2,0,0,19,3,0,0.0,1.0
UFC Fight Night: Marreta vs. Anders,2018-09-22,"Sao Paulo, Sao Paulo, Brazil",Thales Leites,Hector Lombard,win,0.0,0.0,54.0,46.0,2.0,0.0,0.0,0.0,Middleweight,U-DEC,,3.0,5:00,20,12,8,0,508,35,4,10,3,7,0,336,13,7,0.6,0.3
UFC Fight Night: Marreta vs. Anders,2018-09-22,"Sao Paulo, Sao Paulo, Brazil",Elizeu Zaleski dos Santos,Luigi Vendramini,win,1.0,0.0,15.0,4.0,0.0,0.0,0.0,1.0,Welterweight,KO/TKO,Flying Knee,2.0,1:20,6,5,1,0,345,2,1,0,0,0,0,0,0,0,0.8333333333333334,0.0
UFC Fight Night: Marreta vs. Anders,2018-09-22,"Sao Paulo, Sao Paulo, Brazil",Livinha Souza,Alex Chambers,win,0.0,0.0,10.0,4.0,1.0,0.0,1.0,0.0,Women's Strawweight,SUB,Guillotine Choke,1.0,1:21,0,0,0,0,0,0,0,4,1,3,0,131,7,0,0.0,0.25
UFC Fight Night: Marreta vs. Anders,2018-09-22,"Sao Paulo, Sao Paulo, Brazil",Augusto Sakai,Chase Sherman,win,0.0,0.0,111.0,79.0,1.0,0.0,0.0,0.0,Heavyweight,KO/TKO,Punches,3.0,4:03,0,0,0,0,0,0,0,6,2,4,0,367,0,1,0.0,0.3333333333333333
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Khabib Nurmagomedov,Conor McGregor,win,0.0,0.0,70.0,51.0,3.0,0.0,1.0,0.0,Lightweight,SUB,Rear Naked Choke,4.0,3:03,10,10,0,0,587,49,2,10,9,1,0,473,5,12,1.0,0.9
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Tony Ferguson,Anthony Pettis,win,0.0,1.0,114.0,45.0,0.0,0.0,0.0,0.0,Lightweight,KO/TKO,,2.0,5:00,14,13,1,0,718,6,3,14,8,6,0,488,8,2,0.9285714285714286,0.5714285714285714
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Dominick Reyes,Ovince Saint Preux,win,1.0,0.0,94.0,38.0,0.0,1.0,0.0,0.0,Light Heavyweight,U-DEC,,3.0,5:00,3,3,0,0,49,1,2,17,11,6,0,404,9,3,1.0,0.6470588235294118
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Derrick Lewis,Alexander Volkov,win,1.0,0.0,39.0,121.0,0.0,1.0,0.0,0.0,Heavyweight,KO/TKO,Punches,3.0,4:49,14,11,3,0,376,5,4,4,4,0,0,350,5,2,0.7857142857142857,1.0
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Michelle Waterson-Gomez,Felice Herrig,win,0.0,0.0,76.0,51.0,0.0,1.0,0.0,0.0,Women's Strawweight,U-DEC,,3.0,5:00,5,3,2,0,198,10,0,7,5,2,0,318,7,0,0.6,0.7142857142857143
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Vicente Luque,Jalin Turner,win,1.0,0.0,41.0,31.0,0.0,0.0,0.0,0.0,Welterweight,KO/TKO,Punches,1.0,3:52,8,6,2,0,184,6,4,0,0,0,0,0,0,0,0.75,0.0
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Aspen Ladd,Tonya Evinger,win,0.0,0.0,50.0,9.0,0.0,0.0,0.0,0.0,Women's Bantamweight,KO/TKO,Punches,1.0,3:26,1,1,0,0,26,1,0,1,0,1,0,32,1,0,1.0,0.0
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Scott Holtzman,Alan Patrick,win,1.0,0.0,73.0,25.0,1.0,0.0,0.0,0.0,Lightweight,KO/TKO,Elbows,3.0,3:42,6,4,2,0,380,18,2,6,5,1,0,133,22,1,0.6666666666666666,0.8333333333333334
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Yana Santos,Lina Lansberg,win,0.0,0.0,72.0,43.0,5.0,0.0,1.0,1.0,Women's Bantamweight,U-DEC,,3.0,5:00,1,0,1,0,5,1,0,4,2,2,0,175,2,0,0.0,0.5
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Nik Lentz,Gray Maynard,win,1.0,0.0,75.0,13.0,2.0,0.0,1.0,0.0,Lightweight,KO/TKO,Kick,2.0,1:19,19,12,6,1,806,57,1,18,11,6,1,460,48,6,0.631578947368421,0.6111111111111112
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Anthony Rocco Martin,Ryan LaFlare,win,2.0,0.0,36.0,35.0,0.0,0.0,1.0,0.0,Welterweight,KO/TKO,Kick,3.0,1:00,9,5,4,0,300,8,0,9,7,2,0,392,21,2,0.5555555555555556,0.7777777777777778
UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Jussier Formiga,Sergio Pettis,win,0.0,0.0,18.0,30.0,2.0,0.0,0.0,0.0,Flyweight,U-DEC,,3.0,5:00,11,7,4,0,165,15,2,11,8,3,0,622,11,1,0.6363636363636364,0.7272727272727273
UFC Fight Night: Oezdemir vs. Smith,2018-10-27,"Moncton, New Brunswick, Canada",Gian Villante,Ed Herman,win,0.0,0.0,81.0,84.0,0.0,0.0,0.0,0.0,Light Heavyweight,S-DEC,,3.0,5:00,13,6,7,0,651,5,3,19,10,9,0,519,31,3,0.46153846153846156,0.5263157894736842
UFC Fight Night: Oezdemir vs. Smith,2018-10-27,"Moncton, New Brunswick, Canada",Anthony Smith,Volkan Oezdemir,win,0.0,0.0,63.0,77.0,1.0,1.0,2.0,0.0,Light Heavyweight,SUB,Rear Naked Choke,3.0,4:26,9,6,3,0,266,3,5,4,3,1,0,137,0,1,0.6666666666666666,0.75
UFC Fight Night: Oezdemir vs. Smith,2018-10-27,"Moncton, New Brunswick, Canada",Misha Cirkunov,Patrick Cummins,win,0.0,0.0,11.0,3.0,1.0,0.0,2.0,0.0,Light Heavyweight,SUB,Arm Triangle,1.0,2:40,6,4,2,0,138,9,0,11,6,5,0,473,34,0,0.6666666666666666,0.5454545454545454
UFC Fight Night: Oezdemir vs. Smith,2018-10-27,"Moncton, New Brunswick, Canada",Andre Soukhamthath,Jonathan Martinez,win,2.0,0.0,79.0,71.0,3.0,1.0,1.0,0.0,Bantamweight,U-DEC,,3.0,5:00,4,1,3,0,134,4,4,0,0,0,0,0,0,0,0.25,0.0
UFC Fight Night: Oezdemir vs. Smith,2018-10-27,"Moncton, New Brunswick, Canada",Court McGee,Alex Garcia,win,1.0,0.0,51.0,27.0,2.0,1.0,0.0,0.0,Welterweight,U-DEC,,3.0,5:00,13,7,6,0,842,23,0,9,5,4,0,185,28,3,0.5384615384615384,0.5555555555555556
UFC Fight Night: Oezdemir vs. Smith,2018-10-27,"Moncton, New Brunswick, Canada",Michael Johnson,Artem Lobov,win,0.0,0.0,99.0,67.0,1.0,0.0,0.0,0.0,Featherweight,U-DEC,,3.0,5:00,19,10,9,0,884,8,9,6,2,4,0,338,3,0,0.5263157894736842,0.3333333333333333
UFC Fight Night: Oezdemir vs. Smith,2018-10-27,"Moncton, New Brunswick, Canada",Nasrat Haqparast,Thibault Gouti,win,1.0,0.0,124.0,78.0,0.0,0.0,0.0,0.0,Lightweight,U-DEC,,3.0,5:00,2,1,1,0,120,1,2,5,1,4,0,102,4,1,0.5,0.2
UFC Fight Night: Oezdemir vs. Smith,2018-10-27,"Moncton, New Brunswick, Canada",Calvin Kattar,Chris Fishgold,win,1.0,0.0,24.0,20.0,0.0,1.0,0.0,0.0,Featherweight,KO/TKO,Punch,1.0,4:11,3,2,1,0,201,2,1,0,0,0,0,0,0,0,0.6666666666666666,0.0
UFC Fight Night: Oezdemir vs. Smith,2018-10-27,"Moncton, New Brunswick, Canada",Talita Bernardo,Sarah Moras,win,0.0,0.0,60.0,37.0,2.0,1.0,1.0,0.0,Women's Bantamweight,U-DEC,,3.0,5:00,2,0,2,0,68,4,0,4,2,2,0,79,3,0,0.0,0.5
UFC Fight Night: Oezdemir vs. Smith,2018-10-27,"Moncton, New Brunswick, Canada",Don Madge,Te Edwards,win,2.0,0.0,21.0,5.0,0.0,1.0,1.0,0.0,Lightweight,KO/TKO,Kick,2.0,0:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
UFC Fight Night: Oezdemir vs. Smith,2018-10-27,"Moncton, New Brunswick, Canada",Arjan Bhullar,Marcelo Golm,win,0.0,0.0,47.0,43.0,1.0,0.0,0.0,0.0,Heavyweight,U-DEC,,3.0,5:00,2,1,1,0,33,3,1,2,1,1,0,94,1,0,0.5,0.5
UFC Fight Night: Oezdemir vs. Smith,2018-10-27,"Moncton, New Brunswick, Canada",Stevie Ray,Jessin Ayari,win,0.0,0.0,75.0,63.0,0.0,0.0,0.0,0.0,Lightweight,U-DEC,,3.0,5:00,8,5,3,0,287,5,1,2,1,1,0,98,0,0,0.625,0.5
UFC Fight Night: Oezdemir vs. Smith,2018-10-27,"Moncton, New Brunswick, Canada",Sean Strickland,Nordine Taleb,win,1.0,0.0,65.0,48.0,0.0,0.0,0.0,0.0,Welterweight,KO/TKO,Punch,2.0,3:10,9,6,3,0,459,11,2,9,6,3,0,309,16,2,0.6666666666666666,0.6666666666666666
UFC 230: Cormier vs. Lewis,2018-11-03,"New York City, New York, USA",Jacare Souza,Chris Weidman,win,1.0,0.0,74.0,68.0,0.0,1.0,0.0,0.0,Middleweight,KO/TKO,Punches,3.0,2:46,11,8,3,0,248,13,2,13,10,3,0,397,36,3,0.7272727272727273,0.7692307692307693
UFC 230: Cormier vs. Lewis,2018-11-03,"New York City, New York, USA",Jared Cannonier,David Branch,win,1.0,0.0,26.0,10.0,0.0,3.0,0.0,0.0,Middleweight,KO/TKO,Punches,2.0,0:39,7,3,4,0,233,1,1,7,4,3,0,126,11,1,0.42857142857142855,0.5714285714285714
UFC 230: Cormier vs. Lewis,2018-11-03,"New York City, New York, USA",Karl Roberson,Jack Marshman,win,0.0,0.0,34.0,21.0,2.0,0.0,0.0,0.0,Middleweight,U-DEC,,3.0,5:00,2,1,1,0,21,1,0,4,2,2,0,124,0,3,0.5,0.5
UFC 230: Cormier vs. Lewis,2018-11-03,"New York City, New York, USA",Israel Adesanya,Derek Brunson,win,3.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,Middleweight,KO/TKO,Punches,1.0,4:51,3,3,0,0,228,0,1,13,9,4,0,256,13,5,1.0,0.6923076923076923
UFC 230: Cormier vs. Lewis,2018-11-03,"New York City, New York, USA",Jordan Rinaldi,Jason Knight,win,0.0,0.0,20.0,12.0,3.0,0.0,2.0,0.0,Featherweight,U-DEC,,3.0,5:00,3,1,2,0,31,2,0,8,4,4,0,326,10,3,0.3333333333333333,0.5
UFC 230: Cormier vs. Lewis,2018-11-03,"New York City, New York, USA",Daniel Cormier,Derrick Lewis,win,0.0,0.0,19.0,4.0,4.0,0.0,1.0,0.0,Heavyweight,SUB,Rear Naked Choke,2.0,2:14,11,10,1,0,548,17,2,15,12,3,0,415,5,5,0.9090909090909091,0.8
UFC 230: Cormier vs. Lewis,2018-11-03,"New York City, New York, USA",Sheymon Moraes,Julio Arce,win,2.0,0.0,32.0,25.0,0.0,1.0,0.0,2.0,Featherweight,S-DEC,,3.0,5:00,2,1,1,0,91,0,0,2,2,0,0,135,0,0,0.5,1.0
UFC 230: Cormier vs. Lewis,2018-11-03,"New York City, New York, USA",Lyman Good,Ben Saunders,win,1.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,Welterweight,KO/TKO,Punches,1.0,1:32,2,1,1,0,130,1,1,16,9,7,0,416,2,3,0.5,0.5625
UFC 230: Cormier vs. Lewis,2018-11-03,"New York City, New York, USA",Shane Burgos,Kurt Holobaugh,win,0.0,1.0,17.0,21.0,0.0,0.0,1.0,0.0,Featherweight,SUB,Armbar,1.0,2:11,4,3,1,0,341,2,5,2,0,2,0,143,2,0,0.75,0.0
UFC 230: Cormier vs. Lewis,2018-11-03,"New York City, New York, USA",Marcos Rogerio de Lima,Adam Wieczorek,win,0.0,0.0,28.0,7.0,3.0,1.0,0.0,0.0,Heavyweight,U-DEC,,3.0,5:00,7,4,3,0,90,0,3,2,2,0,0,55,0,0,0.5714285714285714,1.0
UFC 230: Cormier vs. Lewis,2018-11-03,"New York City, New York, USA",Matt Frevola,Lando Vannata,draw,0.0,2.0,66.0,67.0,2.0,1.0,1.0,1.0,Lightweight,M-DEC,,3.0,5:00,1,0,1,0,9,0,0,5,1,3,1,280,6,3,0.0,0.2
UFC 230: Cormier vs. Lewis,2018-11-03,"New York City, New York, USA",Sijara Eubanks,Roxanne Modafferi,win,1.0,0.0,57.0,28.0,3.0,1.0,0.0,0.0,Women's Flyweight,U-DEC,,3.0,5:00,1,1,0,0,75,2,0,3,1,2,0,225,3,0,1.0,0.3333333333333333
UFC Fight Night: Korean Zombie vs. Rodriguez,2018-11-10,"Denver, Colorado, USA",Yair Rodriguez,Chan Sung Jung,win,1.0,0.0,119.0,126.0,0.0,0.0,0.0,0.0,Featherweight,KO/TKO,Elbow,5.0,4:59,7,6,1,0,358,8,2,5,4,1,0,144,5,2,0.8571428571428571,0.8
UFC Fight Night: Korean Zombie vs. Rodriguez,2018-11-10,"Denver, Colorado, USA",Donald Cerrone,Mike Perry,win,0.0,0.0,9.0,11.0,0.0,1.0,1.0,0.0,Welterweight,SUB,Armbar,1.0,4:46,28,20,8,0,1223,20,17,8,5,3,0,353,4,7,0.7142857142857143,0.625
UFC Fight Night: Korean Zombie vs. Rodriguez,2018-11-10,"Denver, Colorado, USA",Germaine de Randamie,Raquel Pennington,win,0.0,0.0,42.0,24.0,0.0,0.0,0.0,0.0,Women's Bantamweight,U-DEC,,3.0,5:00,5,4,1,0,178,0,1,9,6,3,0,463,11,0,0.8,0.6666666666666666
UFC Fight Night: Korean Zombie vs. Rodriguez,2018-11-10,"Denver, Colorado, USA",Beneil Dariush,Thiago Moises,win,0.0,0.0,44.0,8.0,4.0,0.0,2.0,4.0,Lightweight,U-DEC,,3.0,5:00,13,8,4,1,474,9,4,0,0,0,0,0,0,0,0.6153846153846154,0.0
UFC Fight Night: Korean Zombie vs. Rodriguez,2018-11-10,"Denver, Colorado, USA",Maycee Barber,Hannah Cifers,win,0.0,0.0,68.0,41.0,1.0,0.0,0.0,0.0,Women's Strawweight,KO/TKO,Punches,2.0,2:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
UFC Fight Night: Korean Zombie vs. Rodriguez,2018-11-10,"Denver, Colorado, USA",Michael Trizano,Luis Pena,win,0.0,0.0,51.0,23.0,1.0,1.0,1.0,0.0,Lightweight,S-DEC,,3.0,5:00,1,1,0,0,42,0,0,1,1,0,0,8,1,1,1.0,1.0
UFC Fight Night: Korean Zombie vs. Rodriguez,2018-11-10,"Denver, Colorado, USA",Davi Ramos,John Gunther,win,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,Lightweight,SUB,Rear Naked Choke,1.0,1:57,3,2,1,0,96,6,0,1,1,0,0,27,8,0,0.6666666666666666,1.0
UFC Fight Night: Korean Zombie vs. Rodriguez,2018-11-10,"Denver, Colorado, USA",Devonte Smith,Julian Erosa,win,1.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,Lightweight,KO/TKO,Punches,1.0,0:46,0,0,0,0,0,0,0,2,1,1,0,77,3,0,0.0,0.5
UFC Fight Night: Korean Zombie vs. Rodriguez,2018-11-10,"Denver, Colorado, USA",Eric Shelton,Joseph Morales,win,0.0,0.0,16.0,24.0,7.0,1.0,0.0,4.0,Flyweight,S-DEC,,3.0,5:00,4,1,3,0,190,10,0,2,1,1,0,21,0,1,0.25,0.5
UFC Fight Night: Korean Zombie vs. Rodriguez,2018-11-10,"Denver, Colorado, USA",Mark De La Rosa,Joby Sanchez,win,0.0,0.0,66.0,55.0,0.0,0.0,0.0,0.0,Bantamweight,S-DEC,,3.0,5:00,2,1,1,0,27,2,0,4,1,3,0,134,2,2,0.5,0.25
UFC Fight Night: Korean Zombie vs. Rodriguez,2018-11-10,"Denver, Colorado, USA",Ashley Yoder,Amanda Cooper,win,0.0,0.0,38.0,51.0,1.0,2.0,3.0,2.0,Women's Strawweight,S-DEC,,3.0,5:00,3,0,3,0,122,4,1,5,2,3,0,123,3,0,0.0,0.4
UFC Fight Night: Magny vs. Ponzinibbio,2018-11-17,"Buenos Aires, Buenos Aires, Argentina",Santiago Ponzinibbio,Neil Magny,win,2.0,0.0,79.0,72.0,0.0,0.0,0.0,0.0,Welterweight,KO/TKO,Punch,4.0,2:36,10,8,2,0,400,4,7,19,14,5,0,835,41,2,0.8,0.7368421052631579
UFC Fight Night: Magny vs. Ponzinibbio,2018-11-17,"Buenos Aires, Buenos Aires, Argentina",Ricardo Lamas,Darren Elkins,win,0.0,0.0,70.0,62.0,3.0,3.0,0.0,0.0,Featherweight,KO/TKO,Elbows,3.0,4:09,14,9,5,0,414,13,2,19,14,5,0,729,39,2,0.6428571428571429,0.7368421052631579
UFC Fight Night: Magny vs. Ponzinibbio,2018-11-17,"Buenos Aires, Buenos Aires, Argentina",Johnny Walker,Khalil Rountree Jr.,win,1.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,Light Heavyweight,KO/TKO,Elbow,1.0,1:57,0,0,0,0,0,0,0,5,3,2,0,44,0,4,0.0,0.6
UFC Fight Night: Magny vs. Ponzinibbio,2018-11-17,"Buenos Aires, Buenos Aires, Argentina",Ian Heinisch,Cezar Ferreira,win,1.0,0.0,55.0,26.0,1.0,5.0,2.0,0.0,Middleweight,U-DEC,,3.0,5:00,0,0,0,0,0,0,0,13,9,4,0,232,23,2,0.0,0.6923076923076923
UFC Fight Night: Magny vs. Ponzinibbio,2018-11-17,"Buenos Aires, Buenos Aires, Argentina",Marlon Vera,Guido Cannetti,win,1.0,0.0,24.0,24.0,2.0,2.0,2.0,0.0,Bantamweight,SUB,Rear Naked Choke,2.0,1:31,9,5,4,0,347,4,3,4,2,2,0,111,7,0,0.5555555555555556,0.5
UFC Fight Night: Magny vs. Ponzinibbio,2018-11-17,"Buenos Aires, Buenos Aires, Argentina",Austin Arnett,Humberto Bandenay,win,0.0,0.0,74.0,30.0,1.0,2.0,0.0,0.0,Featherweight,U-DEC,,3.0,5:00,2,0,2,0,55,1,0,2,1,1,0,7,0,1,0.0,0.5
UFC Fight Night: Magny vs. Ponzinibbio,2018-11-17,"Buenos Aires, Buenos Aires, Argentina",Michel Prazeres,Bartosz Fabinski,win,1.0,0.0,18.0,1.0,1.0,0.0,1.0,0.0,Welterweight,SUB,Guillotine Choke,1.0,1:02,11,9,2,0,368,41,1,3,3,0,0,101,22,0,0.8181818181818182,1.0
